	qid	docid
14635	8554	81721
14636	8556	385704
14637	8556	238121
14638	8556	270994
14639	8556	476485
14640	8556	192055
14641	8556	20016
14642	8556	325092
14643	8556	290659
14644	8559	315748
14645	8561	133540
14646	8561	568313
14647	8562	397383
14648	8562	8861
14649	8562	95322
14650	8562	573213
14651	8562	437069
14652	8562	310935
14653	8563	261522
14654	8565	156234
14655	8566	180855
14656	8566	370777
14657	8566	43683
14658	8566	279072
14659	8566	378403
14660	8568	427067
14661	8570	536462
14662	8570	93129
14663	8571	48718
14664	8573	112461
14665	8574	286527
14666	8574	363919
14667	8577	480748
14668	8577	555344
14669	8577	493321
14670	8577	158639
14671	8577	238186
14672	8580	565539
14673	8585	116499
14674	8587	192686
14675	8592	340264
14676	8592	441718
14677	8592	261258
14678	8593	371621
14679	8595	44461
14680	8598	581848
14681	8599	510101
14682	8599	405847
14683	8599	65274
14684	8599	373726
14685	8599	43544
14686	8599	100241
14687	8602	579037
14688	8602	52185
14689	8602	207144
14690	8605	117634
14691	8608	555276
14692	8610	161445
14693	8610	54947
14694	8615	187568
14695	8615	251711
14696	8615	84891
14697	8616	396180
14698	8617	447651
14699	8617	233248
14700	8618	494283
14701	8618	129509
14702	8618	268016
14703	8619	178059
14704	8619	282262
14705	8619	172652
14706	8619	581793
14707	8619	156092
14708	8619	396030
14709	8622	587539
14710	8628	343638
14711	8628	252084
14712	8630	275525
14713	8630	379994
14714	8630	442830
14715	8630	471978
14716	8632	43497
14717	8632	213976
14718	8635	67107
14719	8635	240215
14720	8638	133373
14721	8638	419747
14722	8638	466711
14723	8638	249174
14724	8638	368696
14725	8640	472663
14726	8642	393496
14727	8643	336218
14728	8644	215596
14729	8656	192900
14730	8662	565738
14731	8662	419985
14732	8662	179282
14733	8663	265365
14734	8663	414036
14735	8663	424706
14736	8663	361163
14737	8669	362049
14738	8670	70243
14739	8670	325212
14740	8670	582043
14741	8671	96013
14742	8671	417733
14743	8677	459239
14744	8677	334383
14745	8677	167586
14746	8677	146780
14747	8679	162396
14748	8679	489103
14749	8679	424192
14750	8679	468851
14751	8680	234039
14752	8680	128571
14753	8680	102442
14754	8681	261640
14755	8681	488928
14756	8685	498424
14757	8687	136363
14758	8691	38711
14759	8691	499286
14760	8693	5673
14761	8693	136862
14762	8693	519856
14763	8693	280967
14764	8699	568687
14765	8701	446856
14766	8701	376162
14767	8702	135363
14768	8702	345410
14769	8702	157759
14770	8704	40793
14771	8704	293605
14772	8712	599157
14773	8712	593378
14774	8715	81924
14775	8717	154508
14776	8717	379546
14777	8722	47714
14778	8722	543770
14779	8724	327952
14780	8724	499154
14781	8724	11509
14782	8726	118360
14783	8726	30070
14784	8726	292045
14785	8728	151802
14786	8731	142835
14787	8732	106104
14788	8732	467575
14789	8737	466806
14790	8737	572888
14791	8737	305862
14792	8737	473427
14793	8737	64267
14794	8738	432511
14795	8739	334849
14796	8739	243140
14797	8739	295445
14798	8739	418029
14799	8739	587262
14800	8746	320155
14801	8746	513561
14802	8746	264238
14803	8747	520677
14804	8747	395100
14805	8747	41809
14806	8747	572340
14807	8747	254498
14808	8748	442324
14809	8748	291220
14810	8748	476859
14811	8749	409350
14812	8750	384252
14813	8751	315345
14814	8752	529312
14815	8752	452837
14816	8752	270877
14817	8752	331623
14818	8756	355236
14819	8756	553105
14820	8759	223278
14821	8760	110215
14822	8761	325818
14823	8763	99084
14824	8763	281841
14825	8763	133196
14826	8767	218842
14827	8767	53263
14828	8768	393090
14829	8770	45065
14830	8770	176822
14831	8771	139387
14832	8771	56118
14833	8779	180571
14834	8779	209730
14835	8781	133204
14836	8786	279606
14837	8789	87349
14838	8789	70853
14839	8789	41912
14840	8792	441768
14841	8792	479200
14842	8793	265111
14843	8793	538260
14844	8793	388718
14845	8793	252547
14846	8793	63176
14847	8793	68515
14848	8795	57297
14849	8801	121490
14850	8801	24269
14851	8802	487439
14852	8802	121313
14853	8802	572688
14854	8803	335375
14855	8803	322284
14856	8804	294095
14857	8805	582313
14858	8805	199917
14859	8806	102443
14860	8806	244061
14861	8807	508405
14862	8807	568611
14863	8809	187675
14864	8809	498378
14865	8809	85990
14866	8810	583165
14867	8810	221206
14868	8810	34949
14869	8810	454409
14870	8810	485982
14871	8810	84722
14872	8812	62290
14873	8815	315375
14874	8815	280111
14875	8815	54257
14876	8819	171819
14877	8819	330848
14878	8820	125659
14879	8820	480949
14880	8822	457122
14881	8828	505993
14882	8828	68270
14883	8828	280719
14884	8832	94689
14885	8833	46117
14886	8834	133644
14887	8834	521095
14888	8834	12232
14889	8834	197151
14890	8834	203139
14891	8834	569303
14892	8837	581642
14893	8837	478736
14894	8837	228044
14895	8838	375671
14896	8838	369424
14897	8841	90570
14898	8844	509816
14899	8844	414649
14900	8848	107377
14901	8848	525390
14902	8851	186495
14903	8852	324916
14904	8854	227064
14905	8855	208165
14906	8855	474296
14907	8855	312821
14908	8856	63883
14909	8856	101589
14910	8857	471911
14911	8857	203873
14912	8857	297399
14913	8858	534391
14914	8862	245198
14915	8862	457390
14916	8862	140643
14917	8862	484055
14918	8862	54916
14919	8862	5470
14920	8863	508492
14921	8863	105775
14922	8864	322725
14923	8864	20140
14924	8864	185443
14925	8864	429929
14926	8864	511455
14927	8864	241996
14928	8867	239172
14929	8867	94591
14930	8869	580108
14931	8870	240640
14932	8871	226749
14933	8871	299109
14934	8873	100590
14935	8873	391929
14936	8873	472298
14937	8874	403025
14938	8881	450848
14939	8881	157729
14940	8881	482955
14941	8881	311568
14942	8885	202960
14943	8886	480964
14944	8886	130303
14945	8886	361238
14946	8893	243931
14947	8893	25753
14948	8893	495600
14949	8894	70072
14950	8895	326020
14951	8895	491716
14952	8895	421248
14953	8895	420556
14954	8896	27015
14955	8896	573612
14956	8896	310683
14957	8896	251536
14958	8896	504235
14959	8896	273565
14960	8896	303724
14961	8896	295912
14962	8899	313437
14963	8899	160028
14964	8900	472741
14965	8900	315012
14966	8900	295031
14967	8900	401598
14968	8900	203638
14969	8900	173680
14970	8900	30425
14971	8900	276082
14972	8900	202552
14973	8902	144005
14974	8902	575169
14975	8902	599651
14976	8904	237499
14977	8915	478469
14978	8915	574732
14979	8915	88105
14980	8918	126885
14981	8918	103828
14982	8919	161008
14983	8919	410542
14984	8920	357590
14985	8920	554522
14986	8920	110624
14987	8920	73649
14988	8921	575899
14989	8921	552138
14990	8921	9158
14991	8922	340791
14992	8925	434592
14993	8929	206298
14994	8931	78053
14995	8931	53041
14996	8933	1001
14997	8934	244334
14998	8934	116675
14999	8935	255097
15000	8935	125568
15001	8936	328703
15002	8937	469888
15003	8938	290045
15004	8938	598596
15005	8938	41509
15006	8939	132966
15007	8940	315871
15008	8940	317434
15009	8940	444505
15010	8941	562238
15011	8941	278582
15012	8942	152097
15013	8942	512355
15014	8947	455398
15015	8947	461592
15016	8949	533075
15017	8951	113800
15018	8952	166597
15019	8952	291600
15020	8954	286328
15021	8954	56315
15022	8955	550992
15023	8955	478060
15024	8959	250164
15025	8960	345851
15026	8960	423513
15027	8961	177926
15028	8961	19196
15029	8961	175831
15030	8964	497344
15031	8964	183722
15032	8964	554674
15033	8970	187583
15034	8970	96121
15035	8974	140738
15036	8974	216365
15037	8974	523331
15038	8974	134931
15039	8974	356595
15040	8974	170625
15041	8974	10476
15042	8974	478242
15043	8975	475426
15044	8975	198606
15045	8976	221698
15046	8976	26307
15047	8976	391243
15048	8978	438119
15049	8978	264820
15050	8978	337993
15051	8980	78837
15052	8980	237305
15053	8980	178875
15054	8982	454610
15055	8982	200360
15056	8985	204388
15057	8985	361482
15058	8988	416286
15059	8988	231646
15060	8988	78769
15061	8992	257881
15062	8992	55054
15063	8992	10578
15064	8992	520769
15065	8995	480337
15066	8997	237265
15067	8997	528418
15068	8997	70558
15069	8997	578597
15070	9003	526574
15071	9005	123880
15072	9005	71350
15073	9005	466121
15074	9005	230823
15075	9006	502965
15076	9006	42892
15077	9006	9876
15078	9006	234893
15079	9006	507128
15080	9010	32022
15081	9010	599156
15082	9010	519148
15083	9016	401818
15084	9016	580920
15085	9016	421371
15086	9016	469916
15087	9017	474467
15088	9017	103437
15089	9020	112946
15090	9020	42441
15091	9020	528576
15092	9021	502332
15093	9021	117177
15094	9021	39345
15095	9023	289989
15096	9023	156398
15097	9026	420544
15098	9026	197389
15099	9026	64410
15100	9031	9832
15101	9033	496209
15102	9033	514225
15103	9040	73256
15104	9040	514922
15105	9040	226546
15106	9049	511385
15107	9049	137299
15108	9049	301636
15109	9053	246624
15110	9053	353082
15111	9053	393591
15112	9053	145140
15113	9059	534597
15114	9059	526681
15115	9060	511093
15116	9060	40447
15117	9061	502970
15118	9064	216757
15119	9064	98638
15120	9064	523810
15121	9064	146855
15122	9064	362579
15123	9064	355108
15124	9064	312591
15125	9066	427674
15126	9068	392741
15127	9073	420551
15128	9077	11439
15129	9077	400070
15130	9084	277185
15131	9087	172703
15132	9087	220486
15133	9088	569461
15134	9088	561377
15135	9089	578970
15136	9089	596664
15137	9090	556235
15138	9090	371210
15139	9090	76139
15140	9091	153559
15141	9091	234361
15142	9097	364814
15143	9099	490587
15144	9101	476224
15145	9101	339419
15146	9102	469382
15147	9103	503780
15148	9104	490911
15149	9104	213507
15150	9105	514841
15151	9105	302084
15152	9108	272021
15153	9108	472585
15154	9111	84119
15155	9112	414777
15156	9112	514687
15157	9112	107887
15158	9115	158520
15159	9115	207325
15160	9115	422467
15161	9116	455168
15162	9116	259371
15163	9116	58026
15164	9116	158923
15165	9117	382339
15166	9117	39503
15167	9122	559168
15168	9125	66210
15169	9126	514831
15170	9127	290579
15171	9127	43389
15172	9127	163003
15173	9127	108168
15174	9127	110097
15175	9127	337952
15176	9127	341439
15177	9129	293687
15178	9132	83012
15179	9133	350288
15180	9133	495255
15181	9133	325708
15182	9137	507755
15183	9137	59394
15184	9138	234071
15185	9138	28188
15186	9138	271333
15187	9139	72355
15188	9139	237712
15189	9139	350933
15190	9139	128354
15191	9139	411454
15192	9139	118104
15193	9139	412760
15194	9139	159725
15195	9141	511664
15196	9141	110078
15197	9141	207176
15198	9142	55893
15199	9142	72677
15200	9144	334488
15201	9144	251642
15202	9144	12329
15203	9144	161608
15204	9144	100136
15205	9144	290434
15206	9144	241073
15207	9144	521589
15208	9144	186071
15209	9144	406325
15210	9145	325098
15211	9145	480318
15212	9145	163197
15213	9149	239233
15214	9153	100546
15215	9153	102023
15216	9156	192627
15217	9156	74583
15218	9156	231928
15219	9156	344526
15220	9157	325383
15221	9157	233219
15222	9157	74409
15223	9157	85286
15224	9159	170318
15225	9160	170430
15226	9160	158673
15227	9161	302209
15228	9164	305274
15229	9164	365298
15230	9164	263390
15231	9169	361843
15232	9170	447508
15233	9171	402593
15234	9171	544525
15235	9172	28590
15236	9172	108579
15237	9172	592890
15238	9172	326128
15239	9173	466176
15240	9173	570247
15241	9174	431652
15242	9174	535317
15243	9174	160218
15244	9174	544576
15245	9174	405217
15246	9175	188776
15247	9179	442179
15248	9179	2225
15249	9179	16306
15250	9180	115973
15251	9184	204167
15252	9184	357738
15253	9186	194404
15254	9186	279288
15255	9186	455609
15256	9186	451729
15257	9186	229788
15258	9186	281423
15259	9186	312154
15260	9186	539418
15261	9188	265167
15262	9188	580802
15263	9193	42427
15264	9193	404840
15265	9201	175389
15266	9201	599293
15267	9201	589507
15268	9203	236176
15269	9203	477011
15270	9203	247870
15271	9206	266613
15272	9210	430868
15273	9212	477951
15274	9212	507021
15275	9212	579056
15276	9213	5710
15277	9213	51331
15278	9213	569948
15279	9216	192299
15280	9216	281338
15281	9218	79111
15282	9218	523609
15283	9220	241995
15284	9221	129070
15285	9221	546237
15286	9222	255319
15287	9222	568166
15288	9222	13631
15289	9222	487329
15290	9229	163670
15291	9229	224069
15292	9232	253135
15293	9233	475640
15294	9233	241928
15295	9241	351362
15296	9241	503467
15297	9241	427890
15298	9244	60508
15299	9244	248630
15300	9244	222444
15301	9245	194561
15302	9246	201658
15303	9246	108391
15304	9248	187089
15305	9248	450899
15306	9250	347560
15307	9250	386173
15308	9250	98461
15309	9250	480638
15310	9251	30201
15311	9257	163878
15312	9257	151045
15313	9259	340210
15314	9260	109422
15315	9260	315205
15316	9264	382394
15317	9264	378821
15318	9265	532672
15319	9267	415887
15320	9267	442823
15321	9267	257609
15322	9269	377147
15323	9269	511117
15324	9269	536931
15325	9271	399367
15326	9272	509659
15327	9274	573851
15328	9274	261926
15329	9274	99947
15330	9275	338754
15331	9275	14364
15332	9278	333059
15333	9278	373119
15334	9279	152695
15335	9280	345404
15336	9281	515579
15337	9281	78842
15338	9283	416397
15339	9283	506236
15340	9283	546548
15341	9283	560499
15342	9285	96045
15343	9288	168841
15344	9290	35752
15345	9291	96926
15346	9291	480315
15347	9293	102618
15348	9293	250653
15349	9294	322891
15350	9294	580927
15351	9295	526823
15352	9295	531787
15353	9296	435746
15354	9296	206744
15355	9298	399284
15356	9298	481203
15357	9299	84238
15358	9300	573600
15359	9301	519885
15360	9302	153010
15361	9302	288219
15362	9304	413174
15363	9306	385177
15364	9306	447812
15365	9306	461130
15366	9312	581632
15367	9312	467853
15368	9316	182462
15369	9316	276690
15370	9317	323228
15371	9317	176548
15372	9318	258973
15373	9321	409603
15374	9321	351088
15375	9323	148715
15376	9324	547598
15377	9324	129574
15378	9326	376800
15379	9326	523481
15380	9326	557361
15381	9327	562046
15382	9327	1103
15383	9327	188596
15384	9327	240591
15385	9329	523913
15386	9329	326991
15387	9332	271766
15388	9334	127015
15389	9334	378994
15390	9337	522907
15391	9337	488055
15392	9341	367960
15393	9341	479420
15394	9345	194363
15395	9349	327127
15396	9349	281419
15397	9349	186220
15398	9356	74369
15399	9356	229026
15400	9358	285234
15401	9358	368590
15402	9358	154449
15403	9358	209963
15404	9359	156253
15405	9359	164895
15406	9359	467081
15407	9359	538079
15408	9359	425641
15409	9361	203040
15410	9362	574820
15411	9366	436530
15412	9366	177798
15413	9367	298350
15414	9367	308071
15415	9367	334919
15416	9367	379213
15417	9367	322070
15418	9371	111301
15419	9371	384221
15420	9373	151132
15421	9373	320472
15422	9374	152945
15423	9374	72694
15424	9378	408610
15425	9381	408123
15426	9381	384983
15427	9384	416225
15428	9384	529435
15429	9385	403755
15430	9391	136515
15431	9391	283202
15432	9391	248158
15433	9391	503637
15434	9393	404800
15435	9393	187124
15436	9393	437453
15437	9397	402216
15438	9399	98767
15439	9399	440179
15440	9401	165548
15441	9401	448713
15442	9401	429147
15443	9402	253024
15444	9402	82283
15445	9403	6666
15446	9403	328086
15447	9403	345199
15448	9408	92109
15449	9410	98654
15450	9418	89602
15451	9418	193805
15452	9421	498752
15453	9424	267627
15454	9424	324946
15455	9427	373750
15456	9428	579919
15457	9429	183910
15458	9429	360716
15459	9429	158934
15460	9429	176342
15461	9432	15772
15462	9432	396985
15463	9434	33357
15464	9434	91208
15465	9437	400841
15466	9440	438666
15467	9440	75410
15468	9441	150809
15469	9441	551398
15470	9442	184756
15471	9442	292642
15472	9442	249279
15473	9442	155151
15474	9443	424352
15475	9445	333961
15476	9445	53244
15477	9445	564787
15478	9445	57393
15479	9445	291015
15480	9446	483168
15481	9446	382597
15482	9446	200984
15483	9446	367845
15484	9446	406457
15485	9453	343120
15486	9453	321432
15487	9453	344220
15488	9453	224011
15489	9453	403739
15490	9453	363546
15491	9453	173262
15492	9454	502147
15493	9456	207253
15494	9456	550785
15495	9457	290757
15496	9457	581712
15497	9458	28685
15498	9459	28633
15499	9460	449043
15500	9464	598440
15501	9464	71299
15502	9464	463636
15503	9464	575794
15504	9467	150080
15505	9467	427300
15506	9467	170700
15507	9469	358846
15508	9469	220772
15509	9469	269709
15510	9469	41687
15511	9471	169245
15512	9475	403608
15513	9475	38287
15514	9478	282143
15515	9481	30417
15516	9481	402240
15517	9482	542586
15518	9482	18805
15519	9484	545267
15520	9484	474745
15521	9485	533457
15522	9485	453829
15523	9486	429123
15524	9486	145555
15525	9487	165544
15526	9489	545933
15527	9489	569536
15528	9491	87238
15529	9491	112187
15530	9492	512663
15531	9493	226547
15532	9493	13275
15533	9493	329736
15534	9496	542765
15535	9496	180644
15536	9498	17796
15537	9500	341544
15538	9501	90712
15539	9501	359190
15540	9505	66754
15541	9515	412586
15542	9515	216441
15543	9517	192541
15544	9517	75437
15545	9518	568813
15546	9518	469633
15547	9522	215149
15548	9522	587358
15549	9525	9116
15550	9528	245276
15551	9528	301224
15552	9528	27782
15553	9528	135879
15554	9528	377186
15555	9534	155957
15556	9535	297568
15557	9535	391605
15558	9536	185156
15559	9536	269055
15560	9547	420727
15561	9547	4810
15562	9547	63941
15563	9548	297290
15564	9552	521590
15565	9552	242849
15566	9552	550642
15567	9554	97688
15568	9554	368738
15569	9555	88311
15570	9555	324012
15571	9555	282483
15572	9555	119136
15573	9555	13209
15574	9556	37040
15575	9558	392313
15576	9558	447197
15577	9565	292559
15578	9565	478291
15579	9567	289429
15580	9568	369437
15581	9570	60001
15582	9570	431383
15583	9570	65900
15584	9571	99757
15585	9574	60728
15586	9574	208932
15587	9574	447567
15588	9574	41905
15589	9575	148019
15590	9575	396657
15591	9578	173715
15592	9578	408553
15593	9578	12229
15594	9578	508184
15595	9578	205068
15596	9578	408537
15597	9579	566598
15598	9589	531423
15599	9590	329226
15600	9590	69654
15601	9590	371392
15602	9592	535555
15603	9598	379311
15604	9599	70540
15605	9600	307380
15606	9600	169309
15607	9601	309984
15608	9610	202432
15609	9610	521644
15610	9610	173745
15611	9612	372355
15612	9614	475474
15613	9617	408524
15614	9617	364735
15615	9617	314008
15616	9619	310973
15617	9620	362887
15618	9620	487739
15619	9620	199971
15620	9620	439617
15621	9620	277529
15622	9620	103447
15623	9620	271609
15624	9620	438571
15625	9622	314972
15626	9622	255277
15627	9626	120028
15628	9626	274091
15629	9628	84800
15630	9628	468485
15631	9628	167194
15632	9629	49983
15633	9629	89192
15634	9633	534418
15635	9633	585447
15636	9634	595002
15637	9634	573301
15638	9634	245918
15639	9634	528482
15640	9639	325075
15641	9639	268553
15642	9639	549601
15643	9640	136621
15644	9640	566128
15645	9640	416523
15646	9643	112208
15647	9644	194605
15648	9646	556191
15649	9646	272784
15650	9647	260153
15651	9647	482919
15652	9650	107822
15653	9651	508152
15654	9653	165855
15655	9654	514045
15656	9654	16195
15657	9654	429927
15658	9655	83079
15659	9655	430854
15660	9655	386423
15661	9655	396179
15662	9655	442776
15663	9662	107424
15664	9663	9522
15665	9666	84967
15666	9666	370494
15667	9666	477175
15668	9666	546150
15669	9667	55751
15670	9667	255102
15671	9667	7712
15672	9667	214281
15673	9667	126146
15674	9668	13260
15675	9668	42438
15676	9668	111768
15677	9669	193333
15678	9672	316993
15679	9673	311642
15680	9673	577134
15681	9673	210434
15682	9675	418937
15683	9675	128021
15684	9677	345099
15685	9678	243499
15686	9678	26820
15687	9682	421724
15688	9682	123649
15689	9682	513734
15690	9684	152111
15691	9684	320320
15692	9686	221715
15693	9686	219762
15694	9687	10017
15695	9692	35006
15696	9692	434421
15697	9693	426324
15698	9695	443002
15699	9695	242529
15700	9695	322219
15701	9695	306533
15702	9695	394549
15703	9695	593191
15704	9701	387141
15705	9701	357739
15706	9702	152034
15707	9702	524030
15708	9702	333265
15709	9702	55985
15710	9704	7743
15711	9707	255396
15712	9707	296870
15713	9707	310614
15714	9707	237054
15715	9707	80826
15716	9713	441462
15717	9713	547616
15718	9714	569206
15719	9714	203642
15720	9716	567244
15721	9717	110114
15722	9717	446226
15723	9717	175679
15724	9717	583200
15725	9717	499827
15726	9717	1219
15727	9720	374676
15728	9720	418951
15729	9724	363652
15730	9729	383896
15731	9730	217242
15732	9730	43974
15733	9731	97942
15734	9732	278984
15735	9732	58987
15736	9733	526073
15737	9733	110163
15738	9733	38655
15739	9735	392317
15740	9737	245082
15741	9737	419897
15742	9737	99131
15743	9744	78626
15744	9745	584917
15745	9747	208938
15746	9747	378161
15747	9747	365197
15748	9749	30163
15749	9752	54354
15750	9752	355450
15751	9753	97662
15752	9753	436437
15753	9754	462984
15754	9754	85447
15755	9754	272162
15756	9754	106786
15757	9754	332435
15758	9754	553289
15759	9754	594442
15760	9759	162047
15761	9759	15323
15762	9759	168972
15763	9763	570292
15764	9763	183926
15765	9765	221035
15766	9768	389004
15767	9768	438408
15768	9768	233187
15769	9768	198090
15770	9769	373862
15771	9769	15917
15772	9769	95010
15773	9769	49782
15774	9769	236504
15775	9770	237571
15776	9770	227245
15777	9771	263955
15778	9771	28740
15779	9773	236133
15780	9777	22688
15781	9778	200052
15782	9785	546027
15783	9786	120606
15784	9789	434625
15785	9790	14028
15786	9790	319434
15787	9790	141939
15788	9790	505553
15789	9791	229246
15790	9796	263312
15791	9796	490997
15792	9797	225818
15793	9798	580429
15794	9799	181827
15795	9799	15728
15796	9800	83947
15797	9800	557885
15798	9801	364219
15799	9801	444486
15800	9803	56342
15801	9803	400631
15802	9803	586151
15803	9803	35079
15804	9805	480036
15805	9805	351109
15806	9805	552383
15807	9805	589286
15808	9805	35518
15809	9805	450558
15810	9806	65179
15811	9806	473477
15812	9808	40702
15813	9808	557582
15814	9808	431946
15815	9815	228657
15816	9815	568196
15817	9815	340828
15818	9815	12782
15819	9816	458063
15820	9817	47798
15821	9817	370507
15822	9824	574777
15823	9830	430997
15824	9832	23414
15825	9832	275392
15826	9832	108965
15827	9832	307095
15828	9832	282538
15829	9832	419505
15830	9832	57387
15831	9836	536554
15832	9836	17687
15833	9836	342401
15834	9838	512273
15835	9838	593852
15836	9840	399543
15837	9840	322591
15838	9840	144030
15839	9841	157414
15840	9841	323475
15841	9841	514171
15842	9847	392182
15843	9847	356209
15844	9847	242516
15845	9852	251303
15846	9852	217035
15847	9853	105336
15848	9853	75270
15849	9855	270992
15850	9855	370244
15851	9859	152709
15852	9862	419558
15853	9862	423012
15854	9862	448358
15855	9864	296913
15856	9864	281223
15857	9865	96697
15858	9871	448890
15859	9871	76562
15860	9871	40051
15861	9871	170594
15862	9874	101408
15863	9876	244711
15864	9877	100103
15865	9877	179919
15866	9882	65702
15867	9884	253614
15868	9885	49235
15869	9885	127566
15870	9885	189144
15871	9885	172814
15872	9885	53431
15873	9886	400196
15874	9886	122679
15875	9886	536282
15876	9886	325426
15877	9886	374375
15878	9887	301600
15879	9887	20539
15880	9888	63308
15881	9889	179408
15882	9890	326559
15883	9890	370086
15884	9893	250761
15885	9893	540816
15886	9894	190891
15887	9894	251843
15888	9894	284075
15889	9896	250195
15890	9896	240975
15891	9901	94496
15892	9901	74041
15893	9903	151817
15894	9903	563551
15895	9903	340371
15896	9908	72024
15897	9908	230355
15898	9911	474512
15899	9911	348424
15900	9911	138795
15901	9911	399198
15902	9911	127316
15903	9914	285126
15904	9914	525231
15905	9914	67069
15906	9914	251813
15907	9921	264490
15908	9921	176161
15909	9923	371176
15910	9923	266783
15911	9925	374309
15912	9925	289120
15913	9929	266323
15914	9929	568006
15915	9931	361013
15916	9933	199544
15917	9933	272458
15918	9933	419160
15919	9933	422119
15920	9933	353337
15921	9936	576008
15922	9936	170863
15923	9936	18502
15924	9946	204703
15925	9949	23387
15926	9949	376179
15927	9949	542889
15928	9953	215260
15929	9955	202913
15930	9955	218670
15931	9956	230456
15932	9956	295344
15933	9956	190619
15934	9956	348886
15935	9956	149420
15936	9957	599255
15937	9957	46099
15938	9957	335136
15939	9957	545760
15940	9957	174227
15941	9957	99568
15942	9958	59994
15943	9961	21311
15944	9962	488777
15945	9962	372196
15946	9962	96074
15947	9962	200578
15948	9964	525094
15949	9964	402778
15950	9964	478480
15951	9965	522160
15952	9965	54319
15953	9971	457795
15954	9971	11675
15955	9971	15030
15956	9971	294573
15957	9971	54064
15958	9973	463007
15959	9973	60119
15960	9973	439402
15961	9978	306413
15962	9978	315972
15963	9978	4739
15964	9978	15539
15965	9979	538237
15966	9979	35633
15967	9979	337243
15968	9979	35369
15969	9981	167753
15970	9981	46529
15971	9981	588398
15972	9984	549270
15973	9984	269550
15974	9985	385600
15975	9990	423083
15976	9990	41960
15977	9990	191148
15978	9991	388575
15979	9991	66230
15980	9991	555176
15981	9995	423229
15982	9995	422401
15983	9995	442727
15984	9995	488719
15985	9995	137852
15986	9996	472881
15987	9997	55407
15988	9997	144439
15989	9999	232870
15990	9999	465597
15991	9999	540011
15992	10002	433843
15993	10003	169308
15994	10005	283396
15995	10005	330630
15996	10007	20116
15997	10009	141876
15998	10009	198007
15999	10009	519296
16000	10009	378189
16001	10010	228438
16002	10010	396738
16003	10010	369031
16004	10010	307675
16005	10011	96467
16006	10011	375544
16007	10018	206895
16008	10018	282373
16009	10020	170652
16010	10021	176105
16011	10021	177736
16012	10021	443757
16013	10023	435576
16014	10023	383682
16015	10023	41052
16016	10028	560872
16017	10028	42430
16018	10028	458235
16019	10028	160416
16020	10028	322816
16021	10028	373966
16022	10028	179262
16023	10028	212673
16024	10028	49170
16025	10028	558057
16026	10030	437143
16027	10030	596473
16028	10030	506132
16029	10031	467169
16030	10034	480749
16031	10034	181942
16032	10036	510680
16033	10036	498357
16034	10036	254999
16035	10037	379859
16036	10038	381310
16037	10039	67785
16038	10040	352700
16039	10041	165669
16040	10041	118389
16041	10045	581127
16042	10047	178614
16043	10048	554814
16044	10048	441353
16045	10049	236507
16046	10050	103959
16047	10050	227748
16048	10051	261983
16049	10051	176885
16050	10054	190746
16051	10054	131989
16052	10056	468490
16053	10059	554207
16054	10059	104652
16055	10060	196992
16056	10061	474279
16057	10065	461614
16058	10070	188346
16059	10076	313015
16060	10076	51136
16061	10078	507108
16062	10078	199084
16063	10078	303448
16064	10078	119637
16065	10080	441300
16066	10080	146628
16067	10083	173967
16068	10085	111391
16069	10086	159840
16070	10086	30238
16071	10086	322311
16072	10087	375368
16073	10088	9512
16074	10088	571913
16075	10088	451598
16076	10088	142320
16077	10089	243457
16078	10089	384893
16079	10092	207704
16080	10094	595171
16081	10094	529864
16082	10094	12917
16083	10101	159137
16084	10101	133380
16085	10101	256349
16086	10101	286567
16087	10101	524142
16088	10102	84334
16089	10102	595042
16090	10102	122404
16091	10103	241804
16092	10108	88428
16093	10108	417964
16094	10108	71219
16095	10108	559718
16096	10108	309393
16097	10109	28314
16098	10109	506374
16099	10109	93231
16100	10109	156029
16101	10109	406974
16102	10109	499849
16103	10109	566591
16104	10110	597653
16105	10111	275777
16106	10115	538054
16107	10115	41967
16108	10117	508922
16109	10118	457989
16110	10118	130128
16111	10118	335774
16112	10118	203201
16113	10119	474487
16114	10119	326335
16115	10120	339106
16116	10122	570787
16117	10122	139368
16118	10122	273718
16119	10122	259084
16120	10124	214522
16121	10125	132180
16122	10125	569111
16123	10131	35575
16124	10131	371821
16125	10133	460241
16126	10133	390819
16127	10133	325393
16128	10134	154665
16129	10135	478802
16130	10135	318716
16131	10136	526115
16132	10136	152316
16133	10136	290930
16134	10137	57168
16135	10140	528880
16136	10140	141585
16137	10142	345400
16138	10142	558701
16139	10144	123013
16140	10144	16388
16141	10144	3059
16142	10144	45353
16143	10144	477552
16144	10146	407185
16145	10147	512062
16146	10148	132430
16147	10148	380951
16148	10148	73846
16149	10149	321842
16150	10149	531953
16151	10150	335241
16152	10150	286698
16153	10152	113585
16154	10153	454596
16155	10153	315044
16156	10160	4666
16157	10161	149153
16158	10161	148661
16159	10166	571579
16160	10166	425793
16161	10168	223687
16162	10169	534471
16163	10169	173973
16164	10169	95246
16165	10169	453524
16166	10169	350901
16167	10173	326724
16168	10173	303649
16169	10177	67322
16170	10177	579473
16171	10177	317050
16172	10177	337779
16173	10177	147745
16174	10177	19107
16175	10178	31664
16176	10181	399885
16177	10181	315334
16178	10181	425561
16179	10182	541219
16180	10183	66858
16181	10183	314342
16182	10186	390751
16183	10187	577585
16184	10187	352346
16185	10190	82159
16186	10190	446770
16187	10191	560538
16188	10191	109639
