7528	which kind of investment seems feasible to have more cashflow every week or month 
7529	does the expense ratio of a fund of funds include the expense ratios of its holdings 
7530	how much should i save up per trade 
7532	finding stocks following performance of certain investor  like brkb for warren buffet
7533	investing tax  savings 
7534	can you explain why its better to invest now rather than waiting for the market to dip 
7536	what percentage of my portfolio should be in individual stocks 
7540	are option contracts subject to mark to market rules
7541	usa h1b employee   capital gains in india from selling selling stocks
7542	how can otc scams affect you 
7545	find out the difference between two stocks of the same company  how to identify adrs  etc 
7546	why would someone buy a way out of the money call option thats expiring soon 
7548	when would one actually want to use a market order instead of a limit order 
7553	what does an options premium really mean 
7554	how to read a chart after a split 
7555	us tax returns for a resident   no us income and indian shares
7556	collecting dividends while insulating volatility through options 
7557	why doesnt buy at open get the official open price 
7558	what is a call spread and how does it work 
7559	difference between split and redemption of shares and dividend
7563	non us resident  need to file 83b election today with the irs   i have an ssn but it says  valid for work only with dhs auth    is this ok 
7564	what to do with an expensive  upside down car loan 
7569	what will happen to my restricted units 
7570	should i make more conservative investments in my company 401 k  if im going to leave the job in a couple of years 
7571	investing in income stocks for dividends   worth it 
7572	when is an option a certain number of strikes in the money  eg  two strikes in  
7576	is sipc coverage on cash as strong as fdic 
7578	could someone please provide an example of a portfolio similiar to the gfp or couch potato  but for australia 
7579	why would someone want to buy an option on the day of expiry
7580	other etfs of world bonds and stocks  alternatives to vt and bnd  
7585	what makes an actual share valuable   duplicate 
7586	investment options in australia
7588	newbie question   brokerage and selling shares
7589	emulating a long straddle without buying or selling options 
7590	why are us target retirement funds weighted so heavily towards us stocks 
7591	can etfs change the weighting of the assets they track
7592	few question about debit credit and liabilities 
7593	fund or etf that simulates the investment goals of an options  straddle  strategy 
7594	converting annual interbank rates into monthly rates
7597	options  collar  strategy vs regular profit loss stops
7599	put option pricing
7601	calculating the profit earned from a leveraged futures contract
7603	start investing   france
7604	does vanguard grant admiral shares only on a per account basis 
7605	historic prices for currencies  commodities 
7607	low risk withdrawal from market is there a converse to dollar cost averaging 
7608	is losing money in my 401k normal 
7609	question about data from ftse 100
7610	whats a good way to find someone locally to help me with my investments 
7612	where to park money while saving for a car
7613	how does one determine the width of a candlestick bar 
7614	is investing in financial markets a gamble  
7615	investing in dividend yielding stocks with money borrowed from margin account 
7616	i have a loan with a 65  interest rate should i divert money into my 401 k  instead of prepaying 
7618	how does a preferred share  annual concurrent retraction privilege  work 
7619	historical company performance data 
7622	best way to pay off debt 
7625	does sipc protect securities purchased in foreign exchanges 
7626	how to buy stuff  stocks   in ira account  what else 
7627	distribution vs withdrawal for an investment account
7629	price of a call option
7633	can a trade happen  in between  the bid and ask price 
7634	is there a way to take advantage of nice numbers 
7635	risk to reward ratio calculation
7637	why do dealers brokers hold inventory in stocks 
7638	how are they earning money in the movie  trading places  
7640	what happens when a company stops trading   pink sheets 
7641	do tax exempt bond fund earnings need to be reported on taxes 
7642	college student lacking investment experience  how to begin investing money  
7643	are mutual funds safe from defaults 
7644	how does the spread on an orderbook affect shorting 
7645	how long do you have to live somewhere to be a resident for tax purposes 
7646	should one only pursue a growth investing approach for roth iras
7647	is there difference in risk between physical or synthetic replication of an index by an etf 
7648	insider trading 
7649	where can i find a definition of psychological barriers with respect to marketable securities 
7651	how best to grow my small amount of money starting at a young age   duplicate 
7653	how exactly do companies make money from warrants 
7655	can everyday people profit from unexpected world events 
7658	are rsus ever taxed as long term capital gains 
7660	trailing stop loss in slow price decline
7661	how will interest rate changes affect my government bonds etf 
7663	what are the tax implications on selling the share isa portfolio 
7664	relative merits of petrobras as an investment 
7666	where or how can i model historical market purchases 
7667	social trading platforms basically front running 
7669	can we buy and sell stocks without worrying about settlement period
7670	stocks given by company vest if i quit 
7671	change in cash and cash equivalents  cash flow  vs cash and cash equivalents  balance sheet 
7673	comparing etfs following the same index
7674	choosing the limit when making a limit order 
7676	is this comparison of a 15 year vs a 30 year mortgage reasonable 
7679	how do i do double entry bookkeeping for separately managed investment accounts 
7681	jci headache part 1  how to calculate cost basis   tax consequences of jci    tyc merger 
7683	how to convince someone theyre too risk averse or conservative with investments 
7684	help understanding market limit orders and bid ask price
7685	where to park money low risk on interactivebrokers account 
7687	pros cons of replicating a  fund of funds  with its component funds in my ira 
7688	gaap for items that you both sell and make  
7691	hypothetical  can taxes ever cause a net loss on otherwise profitable stocks 
7694	covered call when stock position is at a loss
7695	options for cash only buyout due to company merger
7697	nyse vs nasdaq   can i tell what exchange a ticker traded on  based solely on the ticker 
7699	dollar cost averaging  or value averaging  vs lot sizes  what am i missing 
7700	should i re allocate my portfolio now or let it balance out over time 
7701	what does it mean when share price and volume sales arent negatively correlated 
7702	bond etfs vs actual bonds
7703	investing using leverage
7704	what exactly is the profit and loss of a portfolio 
7705	why would i pick a specific etf over an equivalent mutual fund 
7710	understanding highly compensated employees within 401ks
7711	can i profit from anticipating a drop in value 
7713	is there an investment account where i can owe taxes only if the net of capital gain and dividend payment is positive 
7715	debit card funds on preauthorization hold to paypal  can it be used for another transaction 
7716	how to handle two k 1 forms from same company 
7717	merging transactions in 8949
7718	former public employer that we have options in just sold
7719	first 401k portfolio with high expense ratios   which funds to pick   24yo 
7725	espp in the uk   worth it  disqualifying   qualifying sales 
7726	source of income  from dividends vs sale of principal or security
7727	should i sell and rebuy stocks before the end of the year to trigger a gain and offset capital losses 
7730	what is a good rental yield 
7731	selling stocks as lifo or fifo
7733	how to get an itin if i dont have passport 
7734	can pe ratio of stocks be compared to other investments 
7737	what is the market rate of non cash isa fund administration fee in uk 
7739	degiro stocks   shares account for minor
7740	how to learn about doing technical analysis   any suggested programs or tools that teach it 
7741	how can i report pump and dump scams 
7743	when to use geometric vs arithmetic mean  why is the former better for percentages 
7745	what happens to options if a company is acquired   bought out 
7746	using gnucash for accurate cost basis calculation for foreign investments  cad primary currency 
7749	which field should i use for getting the income yield of this bond etf 
7750	what should i do with my $10k windfall  given these options 
7751	how to model fees from trades on online platforms 
7752	fok order type  can they be market or limit orders 
7755	does vsmax invest in smaller companies than fsevx 
7756	is an itm option bought sold to close in addition to being assigned 
7758	bid ask spreads for index funds
7759	carry forward of individual losses  with late filed past taxes  us 
7760	what is the best strategy for after hours trading 
7762	does a withdrawal of $10000 for 1st home purchase count against roth ira basis 
7764	which first time stocks and shares isa for uk  frequent trader uk markets  
7766	buy the open and set a 1  limit sell order
7769	can capital gains be used to fund an ira with tax advantages 
7770	when to use a stop limit order over a stop order
7771	us isa equivalent for tax exempt investment   savings
7772	how much is an asset producing $x month is worth 
7774	investing small amounts at regular intervals while minimizing fees 
7776	is it a bad idea to invest a student loan 
7777	i cant understand candlestick shadows
7778	i have a horrible 401k plan  with high expenses  should i stay with it or move my money elsewhere 
7779	shares   query about rsi  relative strength index 
7780	how does the us estate tax affect an australian with investments domiciled in the us 
7781	deriving the put call parity
7782	what happens to a company when it issues preference shares 
7783	why is tax loss harvesting helpful for passive investing 
7785	indian equivalent of vanguard s p 500
7787	better to have a non registered  taxable  investment account in one both names and or based on income 
7789	mutual fund capital gain on my 1099 div   no cost basis 
7790	is compounding interest on investments a myth 
7791	do the proceeds from selling an option immediately convert to buying power in a margin account 
7794	whats best investment option  mutual fund or property  duplicate 
7797	what price can  i  buy ipo shares for 
7800	right account for local purchases  loan emi  and investments
7801	what are some well known or well regarded arguments against investing 
7802	retirement planning 401 k   ira  pension  student loans
7803	can the delta be used to calculate the option premium given a certain target 
7804	how should i begin investing real money as a student 
7806	what is the best resource for determining a specific age based asset allocation 
7807	margin call question
7808	does investing more money into stocks increase chances of profit 
7810	employer reported espp ordinary income on wrong years w 2
7811	why i cannot buy at ask price 
7815	analyze a security using benjamin grahams defensive investor criteria
7817	can you have a positive return with a balance below cost basis 
7821	margin account  how to calculate the stock price that might trigger a liquidation of positions 
7822	short term cutting losses in a long term investment
7825	how can it be possible that only  10  of options expire worthless  and only  10  are exercised 
7826	what will happen to my shares if company delisted
7827	getting a usd cheque  without too many fees  and with a sensible exchange rate 
7828	what is good growth 
7829	can my accounting for tax basis differ from my brokers
7832	whats so hard about a mutual fund manager pricing their mutual fund 
7833	early exercise and 83 b  election
7835	help me understand forex in interactive brokers
7837	rsu tax implications of 83 b  election
7838	putting borrowed money into an sipp
7839	in the event of a corporate spin off  how can i calculate the correct cost basis for each companys shares 
7840	against what income are broker fees deducted 
7842	investment options
7843	swap hedging a currency hedge
7844	do i need to be proactive about telling the tax man  hmrc  i earn more than the child benefit threshold 
7846	does a rescheduled conference call generally mean  somethings wrong  with a company 
7847	when entering a futures contract  must the margin deposit be idle or can i profit from it 
7848	how can i tell what is  real  motley fool advice 
7849	should i worry too much about saving my 20  down before buying my first house 
7850	basic mutual fund investment questions
7851	should i wait to save up 20  downpayment on a 500k condo 
7854	is there a sell side version of dollar cost averaging 
7855	i want to invest and save for my house downpayment at the same time
7856	is short selling a good hedging strategy during overzealous market conditions 
7857	can i sell my espp in a different order than i acquired it  to avoid paying too much tax on profits 
7858	jci headache part 2  how to calculate cost basis   tax consequences of jci    adnt spinoff 
7859	whats a good option for passive income for a college student 
7860	aggressive mortgage repayment
7862	what could be the best tax saving option before a month of financial year end
7863	calculating profits for a private fund
7864	one of my stocks dropped 40  in 2 days  how should i mentally approach this 
7866	estimated tax on unplanned capital gains
7868	starting an investment portfolio
7869	options revisited  gold fever
7876	why do stocks split 
7878	are stocks suitable for mid term money storage 
7879	any tips on how to get the highest returns within 4 months by investing in stocks  
7880	are there index tracking funds that avoid the  buy high   sell low  problem 
7881	direct registration system vs brokerage firm
7882	how are option contracts enforced 
7883	can i use stop limit orders on vanguard orders to prevent loss 
7884	how to amend an amended return 
7885	can i resubmit w8 ben with w9 form 
7887	military separation
7891	should i change 401k investment options to prepare for rising interest rates 
7894	calculating a simply complicated return 
7895	from facebooks perspective  was the fall in price after ipo actually an indication that it went well 
7896	why would you sell your bonds 
7897	how much time should be spent on penny stocks trading a day 
7903	is it possible for all the owners of a stock to gain or lose money at the same time 
7904	did an additional $32 billion necessarily get invested into amazoncom stock on october 26th  2017 
7905	new to options trading and need help understanding an options spread risk graph what am i missing 
7906	how to maximise savings 
7907	understanding the synthetic long put option
7909	will progressively investing with moderate to high risk help secure a future  
7910	how trading in currency pair works  underlying techniques and mechanisms
7911	what is the difference between a trader and a stockbroker 
7913	how does value averaging work in practice 
7916	what do the suffixes on stock symbols indicate
7917	what does  100  stock dividend  mean 
7918	small withdrawals from ira
7921	my brokerage statement shows  adjusted due to previous wash sale disallowed loss  what does this mean 
7924	micro investing  how to effectively invest frequent small amounts of money in equities  
7925	can i sell a stock immediately 
7927	what does the  v indicate on mkc ticker
7932	what capital gains taxes do i owe on stock sales in india 
7933	is it a wise decision to sell my espp stock based on this situation 
7934	why might it be a bad idea to invest 100  of your 401 k  into a stock index fund 
7936	why naked call writing is risky compare to covered call 
7937	is there a difference between buying few shares of an expensive stock vs many shares of an inexpensive one 
7939	is it possible to physically own a share certificate in a company 
7940	what can i take from learning that a companys directors are buying or selling shares 
7941	is my stock gone forever from a reverse split   bought by another company 
7952	are traders 100  responsible for a stocks price changes 
7954	is the writer of a call ever required to surrender dividends to the call option buyer 
7956	some stocks prices dont fluctuate widely   is it an advantages 
7962	convention for adding ishares  etfs  into personal accounts
7966	is engaging in stocks without researching unwise 
7968	short term robots and long term investors in the stock market
7972	benefits of purchasing company stock at a discount
7973	why companies appear in several stock exchanges 
7975	approach to share options in the uk
7977	taxes on selling stock
7978	is it wise to sell company stock to pay down a mortgage 
7979	what is meant by a market that is technically strong
7982	rsu taxation  when am i taxed  and how much 
7987	how should i invest my money as a young graduate in europe 
7989	as a beginner investor  should i start investing with mutual funds through my bank  or with an online broker 
7990	starting a new job help me with retirement debt planning please 
7991	is it worth having a pension 
7992	what type of pension should i get 
7993	further understanding of wash sale rules
7994	how can cold callers know about my general financial status
7996	is this legal  going long on call options and artificially increasing the price of the underlying asset seconds before expiration 
7998	logistical details of interest and dividend payments on assets traded on the secondary market 
8000	what is the best  low risk investment i can make now 
8002	what is the tax treatment of scrip dividends in the uk 
8003	why would a company have 2 listings on the same exchange 
8004	what could cause a stock to trade below book value 
8005	difference between vanguard sp500 ucits and vanguard sp500
8006	what if i sell an stock that is going to give an stock dividend after the ex date but before the payable date
8013	frequency of investments to maximise returns  and minimise fees 
8017	purchasing etfs when  pretty much  everything else is maxed out
8018	limiting fees for monthly contributions
8019	quote driven and order driven financial markets
8020	filing taxes on stocks
8022	question about early exercise of a nqso
8030	where can i place my savings in to limit my exposure to the risk of european bank failures and sovereign debt defaults 
8031	how to dollar cost average with a large amount of money in a savings account 
8032	what pension options are there for a 22 year old graduate in the uk 
8033	dividend yeild per unit
8034	what is the average cost of a portfolio on a trading site 
8035	intro to investment options for a canadian
8036	is an investor of a startup subjected under a vesting schedule 
8037	how do freight derivatives like forward freight agreements  ffas  work 
8039	plan education for someone desiring to achieve financial independence primarily through investing  
8040	best way to make most of savings with isa and offset mortgage
8041	some us tax questions  cpa concerns 
8042	why would a long term investor ever chose a mutual fund over an etf 
8048	can i take money from my employee stock and put it towards another stock 
8051	stock exchanges open on saturday
8053	what is the correct way to report incentive stock options  iso  on federal taxes 
8055	why have i never seen a stock split 
8056	why does selling and then rebuying stock not lead to free money 
8061	buying international stock
8062	why is a stock trade flat on large volume 
8063	how to reconcile performance with dividends 
8064	can you short a stock before the ex div date to make a profit 
8067	investing in the stock market during periods of high inflation
8068	deciding between employee stock option and restricted stock
8069	where can i buy preferred stocks as opposed to common stocks 
8070	how is the price of a stock determined   duplicate 
8076	why is volatility in a positive direction clubbed in the same risk category as volatility in a negative direction 
8078	how stock market sale work  
8079	growth rate plus dividend yieid total 
8080	how much do big firms and investors affect the stock market 
8084	where does the stock go in a collapse 
8085	which type of stock order would i use to sell a stock that hits a price or drops below it 
8088	beginner questions about stock market
8091	can you buy out a pink sheet listed company by purchasing all of the oustanding shares 
8094	when a stock price goes down  does the money just disappears into thin air 
8099	execute or trade an options contract 
8102	when do i sell a stock that i hold as a long term position 
8103	how long can a company keep the money raised from ipo of its stocks 
8106	can someone explain a stocks  bid  vs  ask  price relative to  current  price 
8108	is stock in a private corporation taxable 
8111	what does  no adjustments  mean 
8112	does buying and selling a stock or holding onto it make a company look better 
8113	what is the buy hold sell indication based on 
8114	does bull bear market actually make a difference 
8115	what does the term  match the market  mean 
8117	job offer   explain stock options  us 
8121	can i calculate stock value with williams r if i know the last set 
8124	best time to buy a stock in a day 
8127	how to know which companies enter the stock market  
8132	how to evaluate growth stocks
8134	what should i do with the stock from my employee stock purchase plan 
8137	what happens to the insider trade profits 
8139	how does a public company issue new shares without diluting the value held by existing shareholders 
8147	if i sell a stock that i dont have  am i required to buy it before a certain amount of time 
8152	losing money with norberts gambit
8156	am i understanding buying options on stock correctly
8158	how much hassle is it inheriting shares 
8159	when after a companys ipo date can i purchase shares 
8164	what is the smartest thing to do in case of a stock market crash
8165	why might a share price have not changed for several days 
8172	should i buy  $2200 of a hot stock or invest elsewhere 
8177	stock trade transaction fee   at what point is it worth it
8184	how is unmarketable stock valued for tax purposes 
8185	what is buying pressure 
8195	distribution rules llc vs s corp
8196	what is market capitalization   duplicate 
8198	how many warrants do i need to exercise to get a stock 
8201	see list of stock trades for day 
8202	what accounted for dxjrs huge drop in stock price 
8211	how did i end up with a fraction of a share 
8215	where to invest  that compounds interest more than annual 
8219	how often are preferred shareholders made whole after a company goes bankrupt 
8220	is 6  too high to trade stocks on margin 
8221	borrowing share with a covered call for short 
8225	when  if  i should consider cashing in  selling  shares to realize capital gains 
8227	a deferred capital gains tax similar to the real estate 1031 exchange but for securities reinvestment 
8228	does the premium of an option of a certain strike price increase at a slower rate from otm to itm as gamma affects delta 
8230	why would this kind of penny stock increase so much in value 
8235	why the s p futures prices are not reflecting the general bullish sentiment of the us stock market
8237	accounting for splits in a stock price graph
8245	how to sell option with no volume
8247	tax on stocks or etfs
8250	is this trick enough to totally prevent bankrupcy in a case of a crash 
8251	what happens when a stock gets delisted 
8253	what are support and resistance of a stock 
8254	why ever use a market order 
8256	what are  preferred  stocks  how are they different from normal  common  stocks 
8258	could there be an interest for a company to make their share price fall 
8260	what are non qualified stock options 
8261	how might trading volume affect future share price 
8263	how to trade at athens stock exchange  ase  
8271	income in zero interest environment
8273	investment options for 14 year old 
8275	buy selling prices at the stock exchange represent someone selling buying at that price 
8276	what happens when the bid and ask are the same 
8289	is there a website with options chain charts 
8290	is it better to miss the dividend and buy the undervalued stock 
8292	foolish to place orders before the market opens 
8294	taking partial capital loss purely for tax purposes
8295	funneling money from a traditional ira to a roth ira using options  is my method possible and tax legal 
8296	can the beta of a stock be used as a lagging indicator for the stock wrt the market
8303	stock portfolio value   profit in foreign currency 
8304	how does start up equity end up paying off 
8311	how do leveraged etfs  index tracking  set intraday pricing 
8316	where to get stock price forecast
8318	what happens to bank stocks if country defaults
8321	how do straddles that involve selling options protect against early assignment 
8329	stock spread  wide vs narrow 
8332	why do put option prices go higher when the underlying stock tanks  drops  
8336	possible to purchase multiple securities on 1 transaction 
8341	wash sales   restricted stock in usa  grant date or vesting date 
8342	may 6  2010 stock market decline plunge  why did it drop 9  in a few minutes 
8347	can i buy stocks directly from a public company 
8349	what is the tax liability from an inheritance from a trust and reported on a k 1 form 
8351	what happens when a calendar spread is assigned in a non margin account 
8352	whats the difference between stocks and shares 
8354	if you want to trade an equity that reflects changes in vix  what is a good proxy for it 
8355	how to calculate the standard deviation of stock returns 
8358	what option related strategies are better suited to increasing return potential 
8362	how should i report my rsus in my tax return
8365	mutual fund with dividends
8367	why do more floating shares mean less volatility for the stock 
8374	what is the benefit of investing in retirement plan versus investing directly in stocks yourself 
8375	when does selling  writing  options count for tax purposes 
8378	should i wait a few days to sell espp stock 
8380	break even on options contracts
8381	how much of my capital should i spend on subscribing to a stock research company 
8383	what happens if a company you hold short merges with another company 
8393	what does pink sheet mean related to stocks 
8395	dealing with event driven market volatility
8396	tax implications of restricted stock units
8398	how to hedge a long stock position that does not have options
8403	what happens to public shareholders when a public stock goes private 
8414	are there any caveats to withdrawing funds from brokerage 
8415	can i donate short stock to charity 
8416	online stock screener to find stocks that are negatively correlated to another stock index  
8418	 united kingdom  multiple stock isas 
8422	how risky are penny stocks 
8423	what does  a stock pays a dividend of 3   mean 
8428	when writing a covered call  whats the difference between a  net debit  and a  net credit  
8431	does an option trading below parity always indicate an arbitrage opportunity 
8432	when do i need to return short stock to the lender
8433	why are there hidden bids and offers in the us stock market for the more illiquid stocks 
8435	premium classification when selling covered calls in a traditional ira 
8439	are investors preference for dividends justified 
8442	how do you get your canadian stock information 
8444	am i doing the math for this covered call long put strategy correctly  what risks do i run with this strategy 
8446	what are the pros and cons of investing in a closed end fund 
8449	is it possible to make money off of a private company 
8451	whats the difference between buy and sell price on the stock exchange  duplicate 
8452	questrade   what happens if i buy us stock with canadian money 
8454	choose online stock trading companies
8461	how much percent of my salary should i use to invest in company stock 
8466	in what ways is iex different than a typical dark pool or a typical exchange 
8467	what else besides fees should i consider in rebalancing my fund portfolios asset allocation 
8468	optimal balence of 401k and charitable savings
8470	what ways are there to invest in stocks  options  indexes  etc  and where should one start  what funds  
8471	using loan to invest   paying monthly installments with monthly income
8473	more money towards down payment versus long term investments
8474	which mutual funds is dave ramsey talking about in the total money makeover   duplicate 
8475	why i cannot find a  pure cash  option in 401k investments 
8482	any difficulties in doing deceased relatives taxes 
8485	what percentage of my money should i invest outside my country 
8497	cashing in stocks for house downpayment
8498	what is a decent rate of return for investing in the markets 
8501	how does the value of an asset  valued in two different currencies  change when the exchange rate changes 
8503	does dollar cost averaging really work 
8504	are per trade fees charged on every order or just once per stock 
8506	naked calls and buying the stock later
8507	when to sell a stock 
8512	is it possible to transfer stock i already own into my roth ira without having to sell the stock 
8514	how to acquire skills required for long term investing 
8521	why would people sell a stock below the current price 
8524	where to find detailed information about stock 
8525	if theres no volume discount  does buying in bulk still make sense 
8529	what is the timezone that yahoo uses for stock information
8530	common stock options value
8532	what do these options trading terms mean 
8534	tfsa over contributions  how would the penalty apply in this scenario 
8535	why do energy stocks trade at lower prices compared to other sectors 
8536	is it better to use drip or invest when stock drops before ex date 
8537	what is an  options account  
8539	can the risk of investing in an asset be different for different investors 
8543	how do stocks like inl  traded in frankfurt  work 
8544	strategies to recover from a bad short term call options purchase where the underlying dropped instead 
8545	is the investopedia simulator an accurate representation of real stock trading 
8546	what to do with your savings in japan
8549	how to explain quick price changes early in the morning
8552	what happens to internal stock when a company goes public 
8553	a stock just dropped 8  in minutes and now all of a sudden the only way to buy is on the ask  what does this mean 
8554	what is my next step with investing  given a signing bonus of restricted stock units 
8556	why is insider trading illegal 
8559	how does a dividend announcement affect a option straddle position
8561	buy stock in canadian dollars or us 
8562	how can i invest my $100 
8568	will i receive a 1099 b if i bought stocks but didnt sell 
8570	analysis of valuation informed indexing 
8571	can a dividend reinvestment plan  drip  and share purchase plan  spp  be used with a tfsa 
8573	how does a stock operate when it is listed between two exchanges 
8577	is there a government mandated resource that lists the shareholders of a public company 
8580	what does volume and huge daily price increases say about stock prices 
8585	auto balancing portfolio through new purchases
8587	is peter lynch talking about the dividend adjusted peg ratio in this quote 
8592	tax implications of exercising isos and using proceeds to exercise more isos
8593	how can i calculate how much an option would be worth after x days if the underlying stock changed by     $y 
8595	can i buy stock of a company that just ipo
8598	why did my number of shares of stock decrease 
8599	why is the stock market closed on the weekend 
8602	how a company can afford to give away so many shares as part of its esop
8608	what happens to unvested rsus when a public company is bought out by private firm 
8610	how do i invest in the s p 500 
8615	why dont forced buy ins of short sold stock happen much more frequently 
8616	how converted stock is taxed due to an acquisition
8617	little hazy on how the entire rsus and etrade works
8618	does girlfriend have too much savings  time to invest 
8619	buying and selling the same stock
8622	class of shares specifically for retirement accounts with contribution limits
8628	can i use same stock broker to buy stocks from different stock markets 
8630	why does a stock price drop as soon an i purchase several thousand shares at market price 
8632	is it best to exercise options shares when they vest  or wait
8635	is there any flaw in this investment scheme 
8638	why are some long term investors so concerned about their entry price 
8640	when looking at a mutual fund  how can you tell if it is a traditional fund or an etf 
8642	how exactly is implied volatility assigned to an options strike price 
8643	how do the returns generated via equity debt investment differ from the returns from a mutual fund based on equity debt 
8644	options price vs implied volatility   who drives who 
8656	wells fargo brokerage has no shares of stock to short
8662	vanguard mutual funds — diversification vs share class
8669	where can i buy european style options 
8670	investing for dummys 
8671	p e  or similar  for index funds 
8677	data source for historical intra day bid ask price data for stocks  
8679	is clm a stock or an etf 
8680	what to do with small dividends in brokerage account 
8681	do the nasdaq small cap stocks or penny stocks get promoted 
8685	where can you find historical pes of us indices 
8691	how are long term short term capital gains tax calculated on restricted stock 
8693	how much money do i need to have saved up for retirement 
8699	research for info
8701	can a covered call be called away before the expiration date 
8702	why is early exercise generally not recommended for an in the money option 
8704	options on the e mini s p 500 futures at the cme  when were ew3  the weekly monday options and the weekly wednesday options introduced 
8712	how would one follow the  smart money  when people use that term 
8717	selecting between investment vehicles for income
8722	what kind of symbol can be shorted 
8724	why would a stock opening price differ from the offering price 
8728	how does selling rights issues work in practice 
8731	how will the net assets of a bankrupt company be divided among the common share holders
8737	should i pay my education loan or put it in the stock market 
8738	when to convert employee shares in an rrsp into cash  even if there is a penalty 
8739	buy securities at another stock exchange
8746	how to execute a large stock purchase  relative to the order book 
8748	what drives the stock of bankrupt companies 
8750	why cant i short a particular stock 
8752	what to do with a 50k inheritance  duplicate 
8756	what is the principle of forming an arbitrage strategy 
8759	as co founder  does steve jobs still own enough apple shares to control apple inc 
8760	can warrants to buy stock contain conditions or stipulations other than price 
8761	what happens to an etf if one of the companies in the etf gets aquired 
8770	consequences of not closing an open short sell position 
8771	non qualifying stock option offered by employer
8779	how does a defined contribution plan work
8781	what makes a stock get 40 times avg daily volume without any news 
8786	how to reconcile final payment on installment sale for irs form 6252 
8789	what does  profits to the shareholders jumped to 15 cents a share  mean 
8792	why do requirements after a margin call vary 
8793	whens the best time to sell the stock of a company that is being acquired sold 
8795	stock exchanges using open outcry
8801	how do you find out who the investors are in a us stock  eg how ownership may be concentrated 
8802	who receives the money when one company buys another 
8803	stock sale cost basis calculations for 2013  now that rules changed  is fifo or another method the smartest financially 
8804	how to calculate how far a stock price can drop before a broker would issue a margin call 
8805	minor stakes bought at a premium   valuation for target company
8807	how do i calculate rate of return on call options that are spread
8809	is stock trading based more on luck than poker playing  
8812	accepted indicators for stock market valuation 
8815	if you own 1  of a companys stock  are you entitled to 1  of its assets 
8820	how does the person lending shares to the short selller protect themselves if the short sellers are correct 
8822	where to invest proceeds from home sale to be used to buy new house within five years 
8828	how do i handle fund minimums as a beginning investor 
8832	is it possible to buy commodity etfs  eg silver  through questrade 
8833	how to interpret share prices 
8834	pros cons of buying discounted company stock
8837	i am brasilian resident  how to buy shares on nyse 
8838	official site to follow warren buffets berkshire hathaway change in investment holdings 
8841	which close price  adjusted close or close price  shall be used when calculating a stocks daily percent change 
8848	effect of company issued options on share price
8852	how much is my position worth after 5 1 stock split 
8854	restricted stock grants   how to prepare tax return when you sell to cover taxes
8855	how do i get into investing stocks  duplicate 
8856	extra cash   go towards mortgage  or stock 
8857	is it prudent to sell a stock on a 40  rise in 2 months
8858	dividends and tax withholding for etf vs mutual fund for us non resident alien 
8862	how credible is stansberrys video  end of america  
8863	how can i figure out when ill be able to write call options of a stock 
8864	how do i find an ideal single fund to invest all my money in 
8869	how much does the volatility change for a 1$ move in the underlying
8870	etf holding shares in itself
8874	when can you adjust for  and re allow  a disallowed year end  december  wash sale loss 
8881	what is a good investment vehicle for introducing kids to investing 
8885	how would i prove my claim in a class action settlement on a  stock misconduct  case when i shorted the stock 
8886	is it possible to sell a stock at a higher value than the market price 
8894	any experience with the gone fishin portfolio 
8895	why does the biotechnology industry have such a high pe ratio 
8899	what does it really mean to buy a share 
8904	how is options implied volatility for a stock determined 
8915	recommendation on options back testing tool please
8918	is there a way to set a stop for a stock before you own it 
8919	variable annuity inside a roth ira  what is this and how can i switch it to something else 
8920	is investing into real estate a good move for a risk averse person at the moment
8922	what are the scenarios if mining company around 4c decides to halt stock trading due to capital raising 
8929	best isa alternative 
8931	the spread goes to the market maker  is the market maker the exchange 
8933	would an esop issue physical shares or stock options  call options  to participating employees 
8934	dividend yield for multiple years 
8935	is it better to buy us stocks on us stock exchanges as a european 
8937	 in the money  vs  out of the money  call options
8938	investing in stocks with gross income  not yet taxed  cash from contract work 
8939	wash sale rules between tax advantaged and regular accounts
8940	td webbrokerca did not execute my limit sell order even though my stock went 02 over limit
8941	price earnings ratio
8949	what is the difference between finra share volume and nasdaq share volume 
8951	how is it possible that a stock has a p e of 001 
8954	can a buy market order be matched with a sell market order in forex trading 
8955	can institutional  quant  or other professional traders  prey on   make money from  retail investors 
8959	how is the opening day price of a stock decided 
8964	what can i do when the trading price of a stock or etf i want to buy is too high 
8970	whats the difference  if any  between stock appreciation and compound interest 
8974	as a 22 year old  how risky should i be with my 401 k  investments 
8975	comparing ira vs 401ks rate of return with dollar cost averaging
8976	is cash value life insurance   whole life  insurance  a good idea for my future 
8978	when are investments taxed 
8980	is there any evidence that  growth  style indexes and growth etfs outperform their respective base indexes 
8982	are exchange traded funds  etfs  less safe than regular mutual funds 
8985	how are share awards and sales treated 
8988	how does delta of an option change with time if underlying price is constant 
8997	as a young adult  what can i be doing with my excess income 
9003	protecting gains  buying a put vs leveraged bear market vs liquidating long positions 
9005	what is an ideal number of stock positions that i should have in my portfolio 
9010	is this employee stock purchase plan worth it when adding my student loan into the equation 
9016	what makes a companys stock prices go up or down 
9017	why is rsu tax basis based on remaining shares after shares are witheld 
9020	price graphs  why not percent change 
9023	stock trading after a crash
9026	how to split stock earnings 
9033	does a disciplined stock investor stick with their original sell strategy  or stay in and make more 
9040	covered calls  how to handle this trade 
